query_id,node_id,stage,scenario,k_true,modality,ground_truth_label,source_fresh_id,source_version_id,source_version_number,source_fragment_id,source_fragment_node_id,source_relative_path,source_component_sha256,transform_recipe
Q6K00012,Q6K00012_N03,CALIBRATION,CAL_KNOWN_K1,1,CODE_BINARY,FMOD0045,FMOD0045,zfwTwAkc,v1.0.0,F6G000207,F6G000207_N0002,dev/arakoto/respite/RespiteConfig.class,566a1e55fb7ca235529b4232028b05eac5345b46a35a505a6c2399ffc12bb9dd,NONE
Q6K00012,Q6K00012_N04,CALIBRATION,CAL_KNOWN_K1,1,CODE_BINARY,FMOD0045,FMOD0045,zfwTwAkc,v1.0.0,F6G000207,F6G000207_N0005,dev/arakoto/respite/RespiteMod.class,be2791c080173bfafb38098dce1105ead9b23a93e0ddc21711becc0d841eb34b,NONE
Q6K00012,Q6K00012_N05,CALIBRATION,CAL_KNOWN_K1,1,STRUCTURED,FMOD0045,FMOD0045,zfwTwAkc,v1.0.0,F6G000207,,assets/respite/items/totem_of_respite.json,f315b9afd40e4e83c23e818798b504f588ba646b9d8047c51a4ac832a6df1dc5,NONE
Q6K00012,Q6K00012_N06,CALIBRATION,CAL_KNOWN_K1,1,CODE_BINARY,FMOD0045,FMOD0045,zfwTwAkc,v1.0.0,F6G000207,F6G000207_N0003,dev/arakoto/respite/client/RespiteClient.class,9be4d19e5098e745b65c8f6852e21d3c177b351d03fd93b7909e2c3769b12cb7,NONE
Q6K00012,Q6K00012_N07,CALIBRATION,CAL_KNOWN_K1,1,IMAGE,FMOD0045,FMOD0045,zfwTwAkc,v1.0.0,F6G000207,,assets/respite/textures/item/totem_of_respite.png,8f86bedd35a35da1c1a6b4e0738bc856e67f3ae8ea6855f2a332113b83f1e0ab,LOSSLESS_REENCODE_PNG_V1
Q6K00013,Q6K00013_N01,CALIBRATION,CAL_KNOWN_K1,1,CODE_BINARY,FMOD0097,FMOD0097,HYm0AuOT,1.1.5+mc1.21.7-fabric,F6G000482,F6G000482_N0002,dev/_0yh/adachireiNui/client/AdachireiNuiClient.class,f763c058bbca4d35996efced40146f4d2bc2f5772b01480489f6fa9760e5c063,NONE
Q6K00013,Q6K00013_N02,CALIBRATION,CAL_KNOWN_K1,1,CODE_BINARY,FMOD0097,FMOD0097,HYm0AuOT,1.1.5+mc1.21.7-fabric,F6G000482,F6G000482_N0004,dev/_0yh/adachireiNui/client/render/AdachireiNuiBlockEntityRenderer.class,0ac12013b861de7fd928ece0ab4b634be0090a25d6af30cb26c7bd601aa54188,NONE
Q6K00013,Q6K00013_N03,CALIBRATION,CAL_KNOWN_K1,1,STRUCTURED,FMOD0097,FMOD0097,HYm0AuOT,1.1.5+mc1.21.7-fabric,F6G000482,,fabric.mod.json,eb4e8bd09c40ce787e617a7af84be7f135a1c93c5c7fc67e7bfd9dcb50191e93,NONE
Q6K00013,Q6K00013_N04,CALIBRATION,CAL_KNOWN_K1,1,CODE_BINARY,FMOD0097,FMOD0097,HYm0AuOT,1.1.5+mc1.21.7-fabric,F6G000482,F6G000482_N0003,dev/_0yh/adachireiNui/client/render/AdachireiNuiBlockEntityRenderer$ModelFace.class,dd5a17a38bb73cdb1d7b2800266198addc8e85a6fd294708f3187562b0d3691f,NONE
Q6K00013,Q6K00013_N05,CALIBRATION,CAL_KNOWN_K1,1,CODE_BINARY,FMOD0097,FMOD0097,HYm0AuOT,1.1.5+mc1.21.7-fabric,F6G000482,F6G000482_N0005,dev/_0yh/adachireiNui/client/render/AdachireiNuiBlockEntityRenderer$ModelElement.class,32ad40aada26d378a658c6cb131feee4a701a48445a5c1f36cdf59eea0ae849d,NONE
Q6K00013,Q6K00013_N06,CALIBRATION,CAL_KNOWN_K1,1,IMAGE,FMOD0097,FMOD0097,HYm0AuOT,1.1.5+mc1.21.7-fabric,F6G000482,,assets/adachirei-nui/textures/block/adachi-nui_new_particle.png,4c3831c7aa81b3e13aebae2e123aefb253f968244704453376fedfa436f76fa5,LOSSLESS_REENCODE_PNG_V1
Q6K00013,Q6K00013_N07,CALIBRATION,CAL_KNOWN_K1,1,CODE_BINARY,FMOD0097,FMOD0097,HYm0AuOT,1.1.5+mc1.21.7-fabric,F6G000482,F6G000482_N0001,dev/_0yh/adachireiNui/client/render/AdachireiNuiBlockEntityRenderer$Axis.class,77bd9d7ece116244207e869c516be3429ce53c7e6966b6a23d0a7486b9b4bb08,NONE
Q6K00014,Q6K00014_N01,CALIBRATION,CAL_KNOWN_K1,1,STRUCTURED,FMOD0081,FMOD0081,Ll0d0AwJ,1.0.0,F6G000407,,data/echoesofantiquity/recipe/sieve/gravel_sifting.json,8f8252cc8f7d9de759ec06d73706df6fbabd473eaee71a9427e8014988df5db2,NONE
Q6K00014,Q6K00014_N02,CALIBRATION,CAL_KNOWN_K1,1,IMAGE,FMOD0081,FMOD0081,Ll0d0AwJ,1.0.0,F6G000407,,assets/echoesofantiquity/textures/block/sieve_mesh.png,677a084a4aa1a69ed4802840e9d4375211a74caf50714627e80ca620d4379253,LOSSLESS_REENCODE_PNG_V1
Q6K00014,Q6K00014_N03,CALIBRATION,CAL_KNOWN_K1,1,CODE_BINARY,FMOD0081,FMOD0081,Ll0d0AwJ,1.0.0,F6G000407,F6G000407_N0004,net/frostytrix/echoesofantiquity/world/village/VillageAdditions.class,24df7d8e623ff2d1bed1a2628252fed3de0d0976622ec56fd72a63a062d6d7bf,NONE
Q6K00014,Q6K00014_N04,CALIBRATION,CAL_KNOWN_K1,1,CODE_BINARY,FMOD0081,FMOD0081,Ll0d0AwJ,1.0.0,F6G000407,F6G000407_N0001,net/frostytrix/echoesofantiquity/datagen/ModAdvancementProvider.class,d8fa9f39cead817896398243a56674c0e4b00a2a3877249e5944621a1b909690,NONE
Q6K00014,Q6K00014_N05,CALIBRATION,CAL_KNOWN_K1,1,CODE_BINARY,FMOD0081,FMOD0081,Ll0d0AwJ,1.0.0,F6G000407,F6G000407_N0003,net/frostytrix/echoesofantiquity/compat/emi/SieveEmiRecipe.class,5a9390c021d9fc594ab61a32f87efb8c6a4de3a2ef0b966847e3a49fad01e637,NONE
Q6K00014,Q6K00014_N06,CALIBRATION,CAL_KNOWN_K1,1,CODE_BINARY,FMOD0081,FMOD0081,Ll0d0AwJ,1.0.0,F6G000407,F6G000407_N0005,net/frostytrix/echoesofantiquity/item/ModItems.class,a533e7f09cd9a0dbc8e28bbfdcad91da2885c1b91027f24a7bcd8b5fb839cc95,NONE
Q6K00014,Q6K00014_N07,CALIBRATION,CAL_KNOWN_K1,1,CODE_BINARY,FMOD0081,FMOD0081,Ll0d0AwJ,1.0.0,F6G000407,F6G000407_N0006,net/frostytrix/echoesofantiquity/datagen/ModRecipeProvider.class,6e48d8e17d41ee807b79b5e02cf7638dd617083ae6dd197e6b139b9fe03f0c62,NONE
Q6K00015,Q6K00015_N01,CALIBRATION,CAL_KNOWN_K1,1,CODE_BINARY,FMOD0039,FMOD0039,VxN1g1Y5,0.1.3-alpha+26.1.2,F6G000174,F6G000174_N0002,net/spottedtoad/lostisles/world/trees/ModSaplingGenerators.class,dca3231044f25e25c246a45c448af6998ee5e0424cadad4f97e1997e93f37c7d,NONE
Q6K00015,Q6K00015_N02,CALIBRATION,CAL_KNOWN_K1,1,STRUCTURED,FMOD0039,FMOD0039,VxN1g1Y5,0.1.3-alpha+26.1.2,F6G000174,,assets/lostisles/lang/en_us.json,451dec6a887a8a216785d54f7119c6152c826c4ab292db6fe8aa244868f61c25,NONE
Q6K00015,Q6K00015_N03,CALIBRATION,CAL_KNOWN_K1,1,CODE_BINARY,FMOD0039,FMOD0039,VxN1g1Y5,0.1.3-alpha+26.1.2,F6G000174,F6G000174_N0001,net/spottedtoad/lostisles/TheLostIslesDataGenerator.class,e1e6655a37bb3975bb7dc4d6e99be06e29b4bd453d911eea413d9ad9726f9a6c,NONE
Q6K00015,Q6K00015_N04,CALIBRATION,CAL_KNOWN_K1,1,IMAGE,FMOD0039,FMOD0039,VxN1g1Y5,0.1.3-alpha+26.1.2,F6G000174,,assets/lostisles/textures/entity/signs/hanging/conifer.png,2d6a4bc01aa96ecab5195901f64b887c6587b1660f1210791bcc226702b4df5c,LOSSLESS_REENCODE_PNG_V1
Q6K00015,Q6K00015_N05,CALIBRATION,CAL_KNOWN_K1,1,CODE_BINARY,FMOD0039,FMOD0039,VxN1g1Y5,0.1.3-alpha+26.1.2,F6G000174,F6G000174_N0003,net/spottedtoad/lostisles/block/ModBlocks.class,0186efc677e03d23e018caf36eff7ae8c1c2d81c84a353a2d5027e47a0f0cca8,NONE
Q6K00015,Q6K00015_N06,CALIBRATION,CAL_KNOWN_K1,1,CODE_BINARY,FMOD0039,FMOD0039,VxN1g1Y5,0.1.3-alpha+26.1.2,F6G000174,F6G000174_N0005,net/spottedtoad/lostisles/datagen/ModBlocksTagsProvider.class,c4e666295ed0c417fb14bfc647362bc90432235f94cc88c9afeea36b6143ccab,NONE
Q6K00015,Q6K00015_N07,CALIBRATION,CAL_KNOWN_K1,1,CODE_BINARY,FMOD0039,FMOD0039,VxN1g1Y5,0.1.3-alpha+26.1.2,F6G000174,F6G000174_N0004,net/spottedtoad/lostisles/datagen/ModDynamicRegistryProvider.class,e47a68a4bb0662d7c9e12c412c5e67c39b5fbe35aa7d4c60b569bd88065b9a39,NONE
Q6K00016,Q6K00016_N01,CALIBRATION,CAL_KNOWN_K1,1,CODE_BINARY,FMOD0041,FMOD0041,kmbSTFww,1.0.0-beta.20,F6G000189,F6G000189_N0002,me/owdding/catharsis/utils/types/FloatPredicate$Companion.class,906a223b8704fd7ed631c54def79a59d99cbee558717d82b14d053f25b2909e8,NONE
Q6K00016,Q6K00016_N02,CALIBRATION,CAL_KNOWN_K1,1,CODE_BINARY,FMOD0041,FMOD0041,kmbSTFww,1.0.0-beta.20,F6G000189,F6G000189_N0005,me/owdding/catharsis/features/entity/conditions/PlayerEntityConditions$NpcSkin.class,e0c626235883ade30c284010a6ebdc39a53c00010d1f3558804304ae021f40c3,NONE
Q6K00016,Q6K00016_N03,CALIBRATION,CAL_KNOWN_K1,1,IMAGE,FMOD0041,FMOD0041,kmbSTFww,1.0.0-beta.20,F6G000189,,assets/catharsis/textures/gui/sprites/cog_error.png,4599bc50915f9a6edd86b59f902f165e580a4d3f26266b377460bc136d6825ac,LOSSLESS_REENCODE_PNG_V1
Q6K00016,Q6K00016_N04,CALIBRATION,CAL_KNOWN_K1,1,CODE_BINARY,FMOD0041,FMOD0041,kmbSTFww,1.0.0-beta.20,F6G000189,F6G000189_N0003,me/owdding/catharsis/features/gui/modifications/elements/interactions/CommandWhiteList.class,7ff34b64afb9cb0617748651694938e623fd85cd7c4acd396dad4e554b72879f,NONE
Q6K00016,Q6K00016_N05,CALIBRATION,CAL_KNOWN_K1,1,CODE_BINARY,FMOD0041,FMOD0041,kmbSTFww,1.0.0-beta.20,F6G000189,F6G000189_N0001,me/owdding/catharsis/generated/CatharsisCodecs.class,aecfd2e9f8ca8e9b7cd09db3f50e0115f686130e936ba984771a2d322838276e,NONE
Q6K00016,Q6K00016_N06,CALIBRATION,CAL_KNOWN_K1,1,CODE_BINARY,FMOD0041,FMOD0041,kmbSTFww,1.0.0-beta.20,F6G000189,F6G000189_N0004,me/owdding/catharsis/features/gui/definitions/conditions/GuiDefinitionExternalModConfigCondition$Companion.class,5c1d438d5c5fda50ef115744675ceb06971aa08bd202f5d76c1435e7ef2cdd70,NONE
Q6K00016,Q6K00016_N07,CALIBRATION,CAL_KNOWN_K1,1,STRUCTURED,FMOD0041,FMOD0041,kmbSTFww,1.0.0-beta.20,F6G000189,,repo/guis/stats/farming/sunflower_fortune/stats.json,5195e197e7352f422b961f290d1507f12e5233892e196443d37a0a357676d7da,NONE
Q6K00017,Q6K00017_N01,CALIBRATION,CAL_KNOWN_K1,1,CODE_BINARY,FMOD0034,FMOD0034,NIva5WdM,0.9.2,F6G000144,F6G000144_N0003,net/brixian/enderscapesdelight/EnderscapesDelight.class,9b1b590ce10b65911050f6462922a0b6dbea8aae17d63240148d3dacdc33e7ab,NONE
Q6K00017,Q6K00017_N02,CALIBRATION,CAL_KNOWN_K1,1,CODE_BINARY,FMOD0034,FMOD0034,NIva5WdM,0.9.2,F6G000144,F6G000144_N0002,net/brixian/enderscapesdelight/item/EnderscapeDelightItems.class,dd9224663d78f2f66b1ca29b6cf72bb163be379fef7c88f011a69833aa7b6258,NONE
Q6K00017,Q6K00017_N03,CALIBRATION,CAL_KNOWN_K1,1,IMAGE,FMOD0034,FMOD0034,NIva5WdM,0.9.2,F6G000144,,assets/enderscapes-delight/textures/block/celestial_cabinet_side.png,99201dd0610f7582a191daf0db3420fcf683ec28a9345aa2af784facb5a3831f,LOSSLESS_REENCODE_PNG_V1
Q6K00017,Q6K00017_N04,CALIBRATION,CAL_KNOWN_K1,1,CODE_BINARY,FMOD0034,FMOD0034,NIva5WdM,0.9.2,F6G000144,F6G000144_N0001,net/brixian/enderscapesdelight/item/EnderscapesDelightItemGroup.class,fe98adcdf2f1fbafdb4c9737219e1f66965182f86ca92ef1c040f1e6ad46c4c7,NONE
Q6K00017,Q6K00017_N05,CALIBRATION,CAL_KNOWN_K1,1,CODE_BINARY,FMOD0034,FMOD0034,NIva5WdM,0.9.2,F6G000144,F6G000144_N0004,net/brixian/enderscapesdelight/data/ModelDatagen.class,f99a8edf9758e56cdceb5ebf41eab3893e9508e74bb031545b0116dc8eecc1a2,NONE
Q6K00017,Q6K00017_N06,CALIBRATION,CAL_KNOWN_K1,1,STRUCTURED,FMOD0034,FMOD0034,NIva5WdM,0.9.2,F6G000144,,data/enderscapes-delight/recipe/murublight_cabinet.json,85e31afc3a7e30629b01d24c053bc0bd23c17a306aca659eb9989d471a59fe82,NONE
Q6K00017,Q6K00017_N07,CALIBRATION,CAL_KNOWN_K1,1,CODE_BINARY,FMOD0034,FMOD0034,NIva5WdM,0.9.2,F6G000144,F6G000144_N0005,net/brixian/enderscapesdelight/block/EnderscapeDelightBlocks.class,110213c20cb22bd53a1841ac1c1f0ec5a68839275a39f4d2d000bae71437594b,NONE
Q6K00018,Q6K00018_N01,CALIBRATION,CAL_KNOWN_K1,1,CODE_BINARY,FMOD0082,FMOD0082,A5r1znx6,1.1.14,F6G000418,F6G000418_N0002,net/luckystudio/cozyhome/block/custom/drawers/DeskBlock.class,e7225e701d46510a1a08c04940a2e0cabafa85bbac7d2cf3eaa06dfcb11d56c1,NONE
Q6K00018,Q6K00018_N02,CALIBRATION,CAL_KNOWN_K1,1,CODE_BINARY,FMOD0082,FMOD0082,A5r1znx6,1.1.14,F6G000418,F6G000418_N0004,net/luckystudio/cozyhome/block/custom/couches/CouchBlock.class,1800f62001ca8ba9daaa8edb52afd658a7c62350154eb75d4b4858b965f8b895,NONE
Q6K00018,Q6K00018_N03,CALIBRATION,CAL_KNOWN_K1,1,CODE_BINARY,FMOD0082,FMOD0082,A5r1znx6,1.1.14,F6G000418,F6G000418_N0001,net/luckystudio/cozyhome/block/ModBlocks.class,b91f3d5f19e62021cd746d69d33968e72a2f4509c195377912790de2a20e57ca,NONE
Q6K00018,Q6K00018_N04,CALIBRATION,CAL_KNOWN_K1,1,CODE_BINARY,FMOD0082,FMOD0082,A5r1znx6,1.1.14,F6G000418,F6G000418_N0003,net/luckystudio/cozyhome/datagen/ModRecipeProvider.class,3d6afc1d07ef1783806add547e7963b52b0c2b4ca149dfd6ee507c91a2f8ef35,NONE
Q6K00018,Q6K00018_N05,CALIBRATION,CAL_KNOWN_K1,1,IMAGE,FMOD0082,FMOD0082,A5r1znx6,1.1.14,F6G000418,,assets/cozyhome/textures/block/table/birch_table.png,2b77946d34b1dce16846befbf7d071237993c7af47af63c1ac0b2f48aa9dd09a,LOSSLESS_REENCODE_PNG_V1
Q6K00018,Q6K00018_N06,CALIBRATION,CAL_KNOWN_K1,1,CODE_BINARY,FMOD0082,FMOD0082,A5r1znx6,1.1.14,F6G000418,F6G000418_N0005,net/luckystudio/cozyhome/block/custom/sofas/SofaBlock$Type.class,62268e84a8e84801197630b4965332dca7324e27ec9eb55d03307daba872e170,NONE
Q6K00018,Q6K00018_N07,CALIBRATION,CAL_KNOWN_K1,1,STRUCTURED,FMOD0082,FMOD0082,A5r1znx6,1.1.14,F6G000418,,assets/cozyhome/blockstates/dark_oak_desk.json,e864aac23f9db24b55e59be0dc3beb5328e2d1a52c56de97a041c9872b2ad756,NONE
Q6K00019,Q6K00019_N01,CALIBRATION,CAL_KNOWN_K1,1,CODE_BINARY,FMOD0030,FMOD0030,HqRCLOCI,1.5.3+26.1.2,F6G000130,F6G000130_N0005,de/fuballer/mcendgame/main/component/entity/types/MeleeSkeletonStats.class,299e97734232a78e08adf5914fc431c23878810b7524278fb637e3fc0bb52750,NONE
Q6K00019,Q6K00019_N02,CALIBRATION,CAL_KNOWN_K1,1,CODE_BINARY,FMOD0030,FMOD0030,HqRCLOCI,1.5.3+26.1.2,F6G000130,F6G000130_N0004,de/fuballer/mcendgame/main/component/entity/types/HuskStats.class,7b5574fa1626ac977cdec1574094840d680212a7e43088ad29c2304f412f0f0a,NONE
Q6K00019,Q6K00019_N03,CALIBRATION,CAL_KNOWN_K1,1,CODE_BINARY,FMOD0030,FMOD0030,HqRCLOCI,1.5.3+26.1.2,F6G000130,F6G000130_N0003,de/fuballer/mcendgame/main/component/entity/types/SkeletonStats.class,9ea6e040ad464b7b5eb9914225f750c3775778ee04c457ae43be114cf0d6229f,NONE
Q6K00019,Q6K00019_N04,CALIBRATION,CAL_KNOWN_K1,1,CODE_BINARY,FMOD0030,FMOD0030,HqRCLOCI,1.5.3+26.1.2,F6G000130,F6G000130_N0002,de/fuballer/mcendgame/main/component/entity/types/StrayStats.class,2e7ef45be2c6d840f1514f0e909f43088fccf62e8e234fa1a040cf8eefda5eb6,NONE
Q6K00019,Q6K00019_N05,CALIBRATION,CAL_KNOWN_K1,1,CODE_BINARY,FMOD0030,FMOD0030,HqRCLOCI,1.5.3+26.1.2,F6G000130,F6G000130_N0006,de/fuballer/mcendgame/main/component/entity/types/ParchedStats.class,e0e52b1a463605bfbb55116cb7a90b1f7de378135eac8c819717a8e0b6601fcd,NONE
Q6K00019,Q6K00019_N06,CALIBRATION,CAL_KNOWN_K1,1,STRUCTURED,FMOD0030,FMOD0030,HqRCLOCI,1.5.3+26.1.2,F6G000130,,data/minecraft/recipe/suede_helmet_dyed.json,60df6bdfe925dab207ebf85c858e7ea1d4a23bf26380df9d440b9a54cb925da9,NONE
Q6K00019,Q6K00019_N07,CALIBRATION,CAL_KNOWN_K1,1,IMAGE,FMOD0030,FMOD0030,HqRCLOCI,1.5.3+26.1.2,F6G000130,,assets/mcendgame/textures/entity/portal/default/portal_12.png,117f518f82c03c2a80b2ae755b24b9f120b2d5dd894a7fac24341b8102586a86,LOSSLESS_REENCODE_PNG_V1
Q6K00020,Q6K00020_N01,CALIBRATION,CAL_KNOWN_K1,1,CODE_BINARY,FMOD0034,FMOD0034,fDrCPR5v,0.9.002,F6G000147,F6G000147_N0005,net/brixian/enderscapesdelight/item/EnderscapeDelightItems.class,e4604e804439179092ed3802a89028fdc0d1b52c8b91242f4d5b211437da32ca,NONE
Q6K00020,Q6K00020_N02,CALIBRATION,CAL_KNOWN_K1,1,CODE_BINARY,FMOD0034,FMOD0034,fDrCPR5v,0.9.002,F6G000147,F6G000147_N0003,net/brixian/enderscapesdelight/block/EnderscapeDelightBlocks.class,4e38bf1b35b85d9bc964ff5c19a552a50bdd3e848f807a3e8c3e0c9126a17948,NONE
Q6K00020,Q6K00020_N03,CALIBRATION,CAL_KNOWN_K1,1,CODE_BINARY,FMOD0034,FMOD0034,fDrCPR5v,0.9.002,F6G000147,F6G000147_N0001,net/brixian/enderscapesdelight/EnderscapesDelight.class,e990896bf7ad4dad76f213603b228ceaf3b6a392377211d53d6ab6797f24e18f,NONE
Q6K00020,Q6K00020_N04,CALIBRATION,CAL_KNOWN_K1,1,CODE_BINARY,FMOD0034,FMOD0034,fDrCPR5v,0.9.002,F6G000147,F6G000147_N0004,net/brixian/enderscapesdelight/item/EnderscapeDelightFood.class,b5483051969772bd0542df78a8cc1253fea210fdbcfe294ea22ca6ec701c69b4,NONE
Q6K00020,Q6K00020_N05,CALIBRATION,CAL_KNOWN_K1,1,CODE_BINARY,FMOD0034,FMOD0034,fDrCPR5v,0.9.002,F6G000147,F6G000147_N0002,net/brixian/enderscapesdelight/item/EnderscapesDelightItemGroup.class,b95f1835fb22a60706680210b58064058c25b527d096e69aca7136d48d00977d,NONE
Q6K00020,Q6K00020_N06,CALIBRATION,CAL_KNOWN_K1,1,IMAGE,FMOD0034,FMOD0034,fDrCPR5v,0.9.002,F6G000147,,assets/enderscapes-delight/textures/item/cooked_rustle_slice.png,620100ec3bd6b46dee08ab5483d0d9be953598f42a200029599fe238ac7fe1d8,LOSSLESS_REENCODE_PNG_V1
Q6K00020,Q6K00020_N07,CALIBRATION,CAL_KNOWN_K1,1,STRUCTURED,FMOD0034,FMOD0034,fDrCPR5v,0.9.002,F6G000147,,data/enderscapes-delight/recipe/cooked_rustle_slice_from_smelting_rustle_slice.json,4b80a7bebeb14edd35373d83572c262c02e6d422a7044a938907be87d4813be4,NONE
Q6K00021,Q6K00021_N01,CALIBRATION,CAL_KNOWN_K1,1,CODE_BINARY,FMOD0034,FMOD0034,C09ylE3W,0.9.001,F6G000148,F6G000148_N0005,net/brixian/enderscapesdelight/block/EnderscapeDelightBlocks.class,4e38bf1b35b85d9bc964ff5c19a552a50bdd3e848f807a3e8c3e0c9126a17948,NONE
Q6K00021,Q6K00021_N02,CALIBRATION,CAL_KNOWN_K1,1,CODE_BINARY,FMOD0034,FMOD0034,C09ylE3W,0.9.001,F6G000148,F6G000148_N0004,net/brixian/enderscapesdelight/data/RecipeDatagen$1.class,a7d525e803c693689875f472e6f2e383beee79eabf539e6d4a14c08ae5e7d592,NONE
Q6K00021,Q6K00021_N03,CALIBRATION,CAL_KNOWN_K1,1,CODE_BINARY,FMOD0034,FMOD0034,C09ylE3W,0.9.001,F6G000148,F6G000148_N0002,net/brixian/enderscapesdelight/EnderscapesDelightDataGenerator.class,f22c8b2b1c5dd2aaabcd56bbde3e50e4f51b9656d908c1dc8b92c4d2f1f17acf,NONE
Q6K00021,Q6K00021_N04,CALIBRATION,CAL_KNOWN_K1,1,CODE_BINARY,FMOD0034,FMOD0034,C09ylE3W,0.9.001,F6G000148,F6G000148_N0001,net/brixian/enderscapesdelight/data/RecipeDatagen.class,36f25d0d4e1db05e7ffaee47450b05ddf25bbfc05af94bd832882b070fdd0f9f,NONE
Q6K00021,Q6K00021_N05,CALIBRATION,CAL_KNOWN_K1,1,IMAGE,FMOD0034,FMOD0034,C09ylE3W,0.9.001,F6G000148,,assets/enderscapes-delight/textures/item/shadolined_chorus_fruit.png,fa2f8b0d24155b94d6a35a2db050703278ee0d9ccfc86f8b860d06d8e36fc6b0,LOSSLESS_REENCODE_PNG_V1
Q6K00021,Q6K00021_N06,CALIBRATION,CAL_KNOWN_K1,1,CODE_BINARY,FMOD0034,FMOD0034,C09ylE3W,0.9.001,F6G000148,F6G000148_N0003,net/brixian/enderscapesdelight/data/ItemTagDatagen.class,c14df627688888e2e2f04685510c2cdb647d5062457e33cadb9aa36aba095482,NONE
Q6K00021,Q6K00021_N07,CALIBRATION,CAL_KNOWN_K1,1,STRUCTURED,FMOD0034,FMOD0034,C09ylE3W,0.9.001,F6G000148,,data/enderscapes-delight/recipe/cooking/submerged_tentacles.json,e1eb6d9e116de5b3cac910e021cee3d8743722eeac7164b3e859af38d97599ab,NONE
Q6K00022,Q6K00022_N01,CALIBRATION,CAL_KNOWN_K1,1,CODE_BINARY,FMOD0002,FMOD0002,Jlib30fO,1.21.1-1.1.0,F6G000010,F6G000010_N0004,dev/willyelton/pillagerdeterrent/config/PillagerDeterrentConfigModel.class,2c8761d080232066487517a71c712a0433be236e27655bbcf5f3ffe28d244f0b,NONE
Q6K00022,Q6K00022_N02,CALIBRATION,CAL_KNOWN_K1,1,CODE_BINARY,FMOD0002,FMOD0002,Jlib30fO,1.21.1-1.1.0,F6G000010,F6G000010_N0001,dev/willyelton/pillagerdeterrent/mixin/PatrolSpawnerMixin.class,cb518640998652249f080d1cc5cf28b451b6328d0c5cd6fb586798f4b8dffbeb,NONE
Q6K00022,Q6K00022_N03,CALIBRATION,CAL_KNOWN_K1,1,CODE_BINARY,FMOD0002,FMOD0002,Jlib30fO,1.21.1-1.1.0,F6G000010,F6G000010_N0005,dev/willyelton/pillagerdeterrent/util/InventoryUtils.class,aa77b34574f262b04c5f512a1b38263115a3cec95b7ff0810c5bc64ff1186756,NONE
Q6K00022,Q6K00022_N04,CALIBRATION,CAL_KNOWN_K1,1,CODE_BINARY,FMOD0002,FMOD0002,Jlib30fO,1.21.1-1.1.0,F6G000010,F6G000010_N0002,dev/willyelton/pillagerdeterrent/compat/accessories/AccessoriesCompat.class,4bfb35e40e4a71be217f8c00a40a5300ea3c53092da54cd4ccdf0ba9c69a8eb8,NONE
Q6K00022,Q6K00022_N05,CALIBRATION,CAL_KNOWN_K1,1,STRUCTURED,FMOD0002,FMOD0002,Jlib30fO,1.21.1-1.1.0,F6G000010,,data/pillager_deterrent/advancement/recipes/misc/pillager_warding_banner.json,e76817d868bf79612abd1ea08cc62ba45c379b12bb6907c6439fb21bf24c5c24,NONE
Q6K00022,Q6K00022_N06,CALIBRATION,CAL_KNOWN_K1,1,IMAGE,FMOD0002,FMOD0002,Jlib30fO,1.21.1-1.1.0,F6G000010,,assets/pillager_deterrent/textures/block/pillager_warding_banner.png,1b7b59f11894aa6963642a94a04b4d9a61b16e1ee90f1fce47cc0327190babc6,LOSSLESS_REENCODE_PNG_V1
Q6K00022,Q6K00022_N07,CALIBRATION,CAL_KNOWN_K1,1,CODE_BINARY,FMOD0002,FMOD0002,Jlib30fO,1.21.1-1.1.0,F6G000010,F6G000010_N0003,dev/willyelton/pillagerdeterrent/config/PillagerDeterrentConfig.class,c741331c730a6e6c32ab5c6f6b984d87e3b49bf07724a0e82330488590d9c835,NONE
Q6K00023,Q6K00023_N01,CALIBRATION,CAL_KNOWN_K1,1,CODE_BINARY,FMOD0072,FMOD0072,EDBonRDJ,1.1.2,F6G000376,F6G000376_N0001,jai/paradise_bounty/items/ParadiseItems.class,9c678659ecaf47d7503f180dff878d8c75683cff24a10d1a50d2866f67142868,NONE
Q6K00023,Q6K00023_N02,CALIBRATION,CAL_KNOWN_K1,1,STRUCTURED,FMOD0072,FMOD0072,EDBonRDJ,1.1.2,F6G000376,,fabric.mod.json,0c31f177e6a95d42d368021079d07024c864c02ce265806736961039af9fa294,NONE
Q6K00023,Q6K00023_N03,CALIBRATION,CAL_KNOWN_K1,1,CODE_BINARY,FMOD0072,FMOD0072,EDBonRDJ,1.1.2,F6G000376,F6G000376_N0005,jai/paradise_bounty/blocks/ParadiseBlocks.class,564ab2844f5cd26c9b333b6cf32ab8948d7e18c5de3b2b18cda8815895d97728,NONE
Q6K00023,Q6K00023_N04,CALIBRATION,CAL_KNOWN_K1,1,CODE_BINARY,FMOD0072,FMOD0072,EDBonRDJ,1.1.2,F6G000376,F6G000376_N0004,jai/paradise_bounty/blocks/AerfishNetBlock.class,6c08c84f5272c1c5369a1e574b6dc559098112ca3a17999f9c11dc3e5f2b4453,NONE
Q6K00023,Q6K00023_N05,CALIBRATION,CAL_KNOWN_K1,1,CODE_BINARY,FMOD0072,FMOD0072,EDBonRDJ,1.1.2,F6G000376,F6G000376_N0003,jai/paradise_bounty/items/LevitaBoots.class,083a5a7ae0446807fc594f4ada1b835f3cf5aca733763227e8a7d3aca80b1f26,NONE
