"path","classification","reason"
"cache/phase10a3_repositories/FMOD0014__lumiereplay/objects/pack/pack-8648e1bd529eb185818f47c9e06f19bc322e7d9a.idx","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0014__lumiereplay/objects/pack/pack-8648e1bd529eb185818f47c9e06f19bc322e7d9a.pack","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0014__lumiereplay/objects/pack/pack-8648e1bd529eb185818f47c9e06f19bc322e7d9a.rev","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0014__lumiereplay/packed-refs","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0016__VeganDelight/FETCH_HEAD","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0016__VeganDelight/HEAD","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0016__VeganDelight/config","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0016__VeganDelight/description","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0016__VeganDelight/hooks/applypatch-msg.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0016__VeganDelight/hooks/commit-msg.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0016__VeganDelight/hooks/fsmonitor-watchman.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0016__VeganDelight/hooks/post-update.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0016__VeganDelight/hooks/pre-applypatch.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0016__VeganDelight/hooks/pre-commit.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0016__VeganDelight/hooks/pre-merge-commit.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0016__VeganDelight/hooks/pre-push.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0016__VeganDelight/hooks/pre-rebase.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0016__VeganDelight/hooks/pre-receive.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0016__VeganDelight/hooks/prepare-commit-msg.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0016__VeganDelight/hooks/push-to-checkout.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0016__VeganDelight/hooks/sendemail-validate.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0016__VeganDelight/hooks/update.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0016__VeganDelight/info/exclude","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0016__VeganDelight/objects/pack/pack-d2aa3e188feffe4c933726d349bd11f788c5b9fd.idx","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0016__VeganDelight/objects/pack/pack-d2aa3e188feffe4c933726d349bd11f788c5b9fd.pack","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0016__VeganDelight/objects/pack/pack-d2aa3e188feffe4c933726d349bd11f788c5b9fd.rev","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0016__VeganDelight/packed-refs","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0022__storagedelight/FETCH_HEAD","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0022__storagedelight/HEAD","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0022__storagedelight/config","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0022__storagedelight/description","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0022__storagedelight/hooks/applypatch-msg.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0022__storagedelight/hooks/commit-msg.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0022__storagedelight/hooks/fsmonitor-watchman.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0022__storagedelight/hooks/post-update.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0022__storagedelight/hooks/pre-applypatch.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0022__storagedelight/hooks/pre-commit.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0022__storagedelight/hooks/pre-merge-commit.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0022__storagedelight/hooks/pre-push.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0022__storagedelight/hooks/pre-rebase.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0022__storagedelight/hooks/pre-receive.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0022__storagedelight/hooks/prepare-commit-msg.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0022__storagedelight/hooks/push-to-checkout.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0022__storagedelight/hooks/sendemail-validate.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0022__storagedelight/hooks/update.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0022__storagedelight/info/exclude","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0022__storagedelight/objects/pack/pack-f9bce0b1f93f427b030bb5761fa51596bb0a0c57.idx","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0022__storagedelight/objects/pack/pack-f9bce0b1f93f427b030bb5761fa51596bb0a0c57.pack","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0022__storagedelight/objects/pack/pack-f9bce0b1f93f427b030bb5761fa51596bb0a0c57.rev","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0022__storagedelight/packed-refs","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0023__BetterEnd/FETCH_HEAD","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0023__BetterEnd/HEAD","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0023__BetterEnd/config","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0023__BetterEnd/description","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0023__BetterEnd/hooks/applypatch-msg.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0023__BetterEnd/hooks/commit-msg.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0023__BetterEnd/hooks/fsmonitor-watchman.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0023__BetterEnd/hooks/post-update.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0023__BetterEnd/hooks/pre-applypatch.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0023__BetterEnd/hooks/pre-commit.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0023__BetterEnd/hooks/pre-merge-commit.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0023__BetterEnd/hooks/pre-push.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0023__BetterEnd/hooks/pre-rebase.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0023__BetterEnd/hooks/pre-receive.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0023__BetterEnd/hooks/prepare-commit-msg.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0023__BetterEnd/hooks/push-to-checkout.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0023__BetterEnd/hooks/sendemail-validate.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0023__BetterEnd/hooks/update.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0023__BetterEnd/info/exclude","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0023__BetterEnd/objects/pack/pack-8425ded218c6c47d6bb2598b1176674ab7194f43.idx","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0023__BetterEnd/objects/pack/pack-8425ded218c6c47d6bb2598b1176674ab7194f43.pack","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0023__BetterEnd/objects/pack/pack-8425ded218c6c47d6bb2598b1176674ab7194f43.rev","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0023__BetterEnd/packed-refs","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0027__moar-concrete-mod-1.21/FETCH_HEAD","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0027__moar-concrete-mod-1.21/HEAD","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0027__moar-concrete-mod-1.21/config","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0027__moar-concrete-mod-1.21/description","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0027__moar-concrete-mod-1.21/hooks/applypatch-msg.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0027__moar-concrete-mod-1.21/hooks/commit-msg.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0027__moar-concrete-mod-1.21/hooks/fsmonitor-watchman.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0027__moar-concrete-mod-1.21/hooks/post-update.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0027__moar-concrete-mod-1.21/hooks/pre-applypatch.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0027__moar-concrete-mod-1.21/hooks/pre-commit.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0027__moar-concrete-mod-1.21/hooks/pre-merge-commit.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0027__moar-concrete-mod-1.21/hooks/pre-push.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0027__moar-concrete-mod-1.21/hooks/pre-rebase.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0027__moar-concrete-mod-1.21/hooks/pre-receive.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0027__moar-concrete-mod-1.21/hooks/prepare-commit-msg.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0027__moar-concrete-mod-1.21/hooks/push-to-checkout.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0027__moar-concrete-mod-1.21/hooks/sendemail-validate.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0027__moar-concrete-mod-1.21/hooks/update.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
